R,G,B
147.16814527040086,146.65098670223043,147.39362750782792
147.2733407726234,146.75260978991253,147.17325333681146
147.23810237613995,146.73883252903687,147.45952728644235
147.2735851335746,146.74158182863604,147.07463652923468
147.27083615207684,146.78629414152348,147.4765013433326
147.23582448697567,146.68294203199667,147.23153378205345
147.25330200537604,146.80346057898706,147.44298118388738
147.2933705020678,146.7803646658679,147.30947802728713
147.16841667834416,146.76802721417147,147.52750167914144
147.2850430507869,146.7922455464287,147.29383671123858
147.2332373349827,146.84180567098983,147.4371822873379
147.44242869431585,146.93898301808375,147.35262364323478
147.23331367012224,146.80768412501934,147.47174783382331
147.3754496055074,146.92237778465346,147.46843092512376
147.3365980527705,146.93868740875382,147.6095099053457
147.31730365088336,146.92408365581113,147.32670985695032
147.31862427622738,147.01150786362626,147.56824970275784
147.34708375417418,146.9908808420361,147.36528340912497
147.34893931847526,147.0525432662318,147.7851461066436
147.2951502270312,146.9266447686214,147.505709593276
147.3107387772263,146.9945438641427,147.6370147349497
147.34669128486706,146.9710526697375,147.40340175839685
147.2680784624606,147.02920590111952,147.6603907654827
147.2873180652236,146.98037302365574,147.37941945114028
147.26294393178424,147.02253073141492,147.71135430916553
147.345761385268,147.02603658359826,147.47486206263468
147.20672709877556,146.98827275626468,147.68226272505
147.3100204834876,147.01673462289128,147.43527411157703
147.20817364155258,146.98153777747706,147.6610297280447
147.33801074645328,147.0557278982566,147.4970234643782
147.3116828505556,147.0654347899639,147.74539979602983
147.3557562229437,147.0841643475572,147.47763508812616
147.34421712142014,147.14828476398586,147.78261752364008
147.37075643572012,147.10812783004965,147.5453170380465
147.3098889834442,147.14732902676775,147.83071909330033
147.32802834055056,147.10172923755027,147.485051616146
147.30138370008072,147.1497518232653,147.74332677650565
147.23477289866003,147.02894599454726,147.46850165322817
147.2963159699251,147.1115398173679,147.80897031625
147.3035552913773,147.17136630084426,147.56773513876607
147.33050998961178,147.17060372526757,147.860072959196
147.3504509381253,147.22782283399872,147.62689582507662
147.30368286469738,147.16153076465727,147.83507591467395
147.3347921225383,147.15835591558346,147.67755928142554
147.23708739834453,147.1795466515905,147.7945145905513
147.35772978247533,147.22643724246538,147.51130133181329
147.3004667839264,147.18711946962523,147.73687593018536
147.32804386155593,147.20699949279037,147.65435837982756
147.26236803324232,147.200758582369,147.75554320778875
147.19647957778133,147.12184218030322,147.48606862020134
147.21019225195633,147.10889769104435,147.75887836923968
147.25424998308705,147.01599481980458,147.4883155666805
147.19004142157692,146.9612125840394,147.83233686327014
147.19760603468688,146.97417571531432,147.39691307016145
147.13670834682662,146.93918112260928,147.63440522395635
147.2155651875583,146.85911987977715,147.339267162441
147.13063389817393,146.85634768647478,147.62387805632932
147.1514574646445,146.75302098381883,147.2845595234069
147.10510778923364,146.77607765076482,147.4685522132787
147.1894380337228,146.7772116989622,147.22394465007136
147.14444181177257,146.81063620933932,147.43557878754177
147.2108288531115,146.7590969032127,147.25106631694368
147.17843122087064,146.76454775764373,147.501484267729
147.19589163585394,146.77480364436067,147.26038811957756
147.13094863744334,146.80304005186085,147.44850440478552
147.2473572223028,146.82110837081098,147.34067894965906
147.1772661773097,146.81296118993046,147.49105424512337
147.24313215375466,146.88822371697847,147.30572010232257
147.170211942508,146.89276608919872,147.52091124151576
147.26688390487288,146.86839039059365,147.35112333747503
147.20417686140635,146.86481533417793,147.5408885622274
147.25183716882614,146.9020740669116,147.365074453684
147.20309342152342,146.923452563991,147.60318818717184
147.28217049018707,146.9424997946076,147.3873313970066
147.1348474300963,146.98382449626794,147.51939513477976
147.3201111916848,146.98891467246798,147.400991056321
147.29812475526097,147.0157503154414,147.68550129802324
147.36721953578336,147.0491344294004,147.4772340425532
147.23556986004797,146.97394745998608,147.53963214258098
147.22324725030444,147.00189917460807,147.43763651827655
147.2926323322486,147.0555391689917,147.71300572025396
147.2965927214731,147.071480353777,147.44279638490164
147.20851973477392,147.0335111502319,147.640493889257
147.3600383065784,147.11116646433183,147.5414770281447
147.1292757098585,146.94718546488298,147.6396002649429
147.267910830119,147.04201830960045,147.32903628085032
147.22214219768853,147.00589710993276,147.72459046504994
147.31004052185182,147.03636328468778,147.42061488767033
147.19999709995022,147.0151672603713,147.67635444408464
147.31299323017407,147.05297872340427,147.44859284332688
147.20525712738646,147.07762892628708,147.73616220998534
147.3264355923435,147.07489689650004,147.54095856037054
147.21411540526293,147.03793642118907,147.60494179438692
147.3504060596973,147.10168179817455,147.56062357613075
147.21802022115682,146.97517302041447,147.60678452675535
147.2361990775211,147.02124408946304,147.44721854240598
147.22895655453166,147.057795140064,147.70697757622054
147.23796950485283,146.96856668939537,147.37834583411916
147.2650047864471,147.1064815262481,147.77593625806202
147.3158434521794,147.1403367035944,147.63937400222534
147.2466044306859,147.09489697204216,147.81150720712006
147.32663299581932,147.13570962519032,147.5686571131679
147.13099243874612,147.04608303842508,147.77586006845738
147.31817808384682,147.13067053280173,147.57949498610608
147.23032029089222,147.156141809953,147.77534185637197
147.34169448618042,147.194261530806,147.62155959978548
147.33980807812236,147.25613594063475,147.91253776800173
147.29958657728494,147.1599936247899,147.63314529683365
147.2853536818894,147.2405462388054,147.91571887270547
147.35116311665965,147.22825892576645,147.6504173493603
147.28242868951116,147.24540185714216,147.89974719277637
147.34751101491844,147.2354052330525,147.69756319084794
147.3275419488637,147.2825741205362,147.97947877539772
147.43161198591713,147.31012303168646,147.88565404108795
147.3351855075828,147.316059269576,148.00847744506345
147.35686679935844,147.29519894104234,147.7252314054378
147.32015433785097,147.27074398386995,147.9637219017595
147.35594080706215,147.3208234025787,147.9146768899052
147.3257847046031,147.37332366799566,148.06359308928356
147.35137694005806,147.34682175859953,147.82854548177204
147.32615836457086,147.37145438033775,148.06400471461143
147.32550544699149,147.387163941158,147.91212831227807
147.37975643937563,147.4150147392838,147.99622577683274
147.306650752154,147.36257544493787,147.8169412242255
147.35325498685634,147.40713912942633,148.02090420596878
147.33856159882484,147.38376531756157,147.77160887548803
147.32876910886498,147.445176159094,148.12048006493632
147.39523535749314,147.46240512505858,147.9034510080538
147.29517708499404,147.4627834060418,148.06121522191785
147.34916941436592,147.43671280226704,147.91071868226297
147.31922469309964,147.47520882752224,148.185695858234
147.39687423026953,147.4381921536998,147.92871873385076
147.2508154498142,147.4072610067604,148.13133695111168
147.40111796080856,147.47465987709194,147.84561125497623
147.32472577917372,147.49354916646533,148.17469920270597
147.38747113219762,147.40234227792325,147.83013170481888
147.2635444297883,147.35482468219573,148.0158962539922
147.27728461044074,147.3222737135098,147.85536317465534
147.1991353701244,147.29101316266153,147.93262166405023
147.20715718255406,147.1849172405461,147.70237525673554
147.229454074382,147.2148947688976,147.90798441593597
147.390851908751,147.17497125520546,147.7334415490304
147.19401506622276,147.0863915961595,147.8969137920204
147.29035767122096,147.10667285508467,147.636633500614
147.15685307653632,147.03285860695362,147.76225973624165
147.3558410661354,147.18464432334153,147.66153295648516
147.14204183016642,147.02156263893454,147.7656476523689
147.33381167739316,147.0887014166715,147.57759803637347
147.2287337152249,147.14145940589273,147.79926522127957
147.34315009886058,147.0701015677497,147.686068153362
147.3157087863195,147.16451135528305,147.87124714667078
147.2206242660597,147.00127095505266,147.45299640943117
147.31016009167436,147.2204874793902,147.89738853780358
147.2739144092985,147.10317280042528,147.63489355532465
147.30129841251426,147.21505501092483,147.88517798789567
147.35619059584153,147.22271455561943,147.73797662248552
147.2371193785417,147.26518741817517,147.87203679280375
147.34309263607463,147.24491018542676,147.83485037346242
147.23234623044647,147.23943770907053,147.88089506351878
147.4657119650351,147.31034249356978,147.78699549401458
147.34559676670793,147.3550916615099,148.06037766862624
147.35765450286183,147.29730238848504,147.80227497766077
147.30170410347344,147.32792033666553,147.9950379521769
147.3658903116695,147.3794829669002,147.8165837158734
147.3586759049883,147.39729614812236,148.1017616590325
147.3490088733115,147.36763896532747,147.73354478656742
147.34140661613014,147.41388739920475,148.0153590460868
147.38460720945287,147.41496381747388,147.89569867540072
147.34374833944418,147.38969320174485,147.97889946813908
147.4500282845083,147.40252965038414,147.97729019905526
147.3220760014885,147.39270818734082,148.16366949066534
147.3641773166797,147.37512195593163,147.82879319171954
147.31225451119647,147.32716863540836,148.04875715631567
147.34364802738122,147.3840092431003,147.87753375520288
147.35280958593032,147.3677634439774,148.0281635019568
147.38709911233312,147.46000666837404,147.8337497040305
147.2584423802416,147.3767782012453,148.10298472135676
147.40428810914483,147.41653018730284,147.77707243310095
147.33561200432868,147.47471882971325,148.0819162093221
147.40963174446748,147.4020038356932,147.83542750588157
147.29208109713977,147.4190936713508,148.18339605141756
147.33985810670492,147.4086652467678,147.81904982685927
147.2867123750664,147.41735792573994,147.9822847762059
147.38737289568388,147.47420235248654,147.96164046083618
147.24659254465192,147.42985133738395,148.04644378543898
147.4680710294636,147.515219564493,148.04575286498704
147.28206082518076,147.45625169173658,148.12841730791538
147.4135942864593,147.47515778392656,147.97081902775162
147.41922842757327,147.59564927471806,148.2385650917595
147.46834489651076,147.50948953037567,147.9667733665503
147.42654955285573,147.57621250458735,148.1577704595059
147.449558077759,147.59830958705626,148.01738227481286
147.47074534881477,147.6332518691679,148.28253897722223
147.42181200113956,147.57387118113735,147.98084955359084
147.39468968415358,147.65705618965276,148.3372683317957
147.4763640577247,147.68461430757867,148.07024396367342
147.4170641741179,147.64578706475348,148.39980398215562
147.48020822769834,147.68988946354324,148.12573823769443
147.40869922431918,147.6521276852814,148.30598554962182
147.45685631964787,147.68529413184172,148.17788835103738
147.41987072731573,147.70190047258387,148.4353708986817
147.53670358104912,147.75125273961362,148.1592113774825
147.40568529095114,147.75463354109235,148.46974137140265
147.45850790647384,147.6237570714189,148.149156256637
147.440470326911,147.74892075909025,148.47492877492877
147.57205214872042,147.83475132786094,148.3044326412361
147.45215804238347,147.80819761574824,148.5279490509828
147.58179949231229,147.85588811566785,148.2649000550156
147.3516164693047,147.77813071750285,148.42167715026383
147.54509856938,147.88491306677997,148.36474291811717
147.4803533927149,147.88321143215776,148.48903372196875
147.5378066907322,147.81892940563287,148.29673474509198
147.4509839887627,147.89687546761792,148.60546322532065
147.46927924189643,147.82850029432484,148.26675962828222
147.5013806687071,147.89378988732585,148.55445434620992
147.49173316341063,147.78649114422674,148.1836613517545
147.42663931458912,147.76014480511645,148.49922529262702
147.45511158742343,147.76313439248457,148.29003075110913
147.34855667117205,147.69996138250627,148.3632651090944
147.3971024847569,147.6596312692198,148.1157944029004
147.34793605436923,147.54156369463644,148.18848708344595
147.4774334979889,147.59812456844313,148.0604734933534
147.31266964829072,147.5306840025888,148.32611110574462
147.36160958093097,147.3792451827114,147.9669423085288
147.3396048736436,147.4379180289077,148.23618723831692
147.37740002800132,147.42022758324362,147.97240903187807
147.29704961138393,147.48122172383125,148.08828448242528
147.36639300719563,147.37345342154828,147.87274834596997
147.3304786989827,147.4301814754851,148.20902302877994
147.43225709841656,147.37726671110724,147.9231950844854
147.3331675831205,147.33824147070325,148.1701466165232
147.36232800962034,147.35307469779437,147.9593598021839
147.3597099713063,147.46187214391298,148.12161979383038
147.3957740226402,147.41724167881029,147.7674554385694
147.39366520206653,147.41086862053982,148.21026507652937
147.44255276013206,147.4213280299666,147.9474232974841
147.4313559731414,147.4874981884933,148.18938215545143
147.41662925903938,147.45780660980708,147.96207107931866
147.34481676252287,147.5400688619429,148.23582559481557
147.49624673550468,147.5728712594073,148.0039970456619
147.4437075536406,147.6065276825133,148.21563475119066
147.41005325492355,147.52908259582748,147.8439915603258
147.43145414345437,147.6131038011837,148.26361600030896
147.57171362863326,147.70077690166977,148.11186321119357
147.42627225449436,147.6565794111824,148.27471715606032
147.50031884057972,147.65421256038647,148.0612077294686
147.42966377833022,147.69540682097946,148.24805097632208
147.49351320293752,147.64079512150371,148.05419263880106
147.401690301281,147.6608633954687,148.29937928970662
147.48493961364318,147.63169632082486,148.01334195765713
147.428687270428,147.61199252820026,148.33564695263516
147.4945723263458,147.6219114871681,148.12368531559665
147.39220322951152,147.57082533033483,148.15347901203586
147.502613454828,147.58040898275553,148.18172560413518
147.4101115729811,147.62339894461903,148.34000067590728
147.51123549382567,147.65426166409907,148.2080486026262
147.43740882082992,147.69350272933676,148.27644075165452
147.4310468058802,147.48385554503835,148.0302943960438
147.4339328392439,147.61302175120102,148.33624797817637
147.51211964681403,147.59455062444783,148.10667992642763
147.45841080647733,147.60912001777254,148.3698716803261
147.52439742747885,147.59272277801384,148.03222893893158
147.41694646678874,147.54397008594495,148.27688859043542
147.52360556470344,147.6495067385835,147.9964025476723
147.33993917157477,147.56131119049917,148.26910302211064
147.52771218157673,147.70693227091633,148.126181335265
147.4824002860014,147.65037296127386,148.31251449331376
147.56940546858775,147.64077435434243,148.14560682390103
147.50019076135513,147.6604785936783,148.4136913529568
147.48705266361077,147.6631035931817,148.0050620438485
147.45654924611952,147.6873979774174,148.42132308197546
147.48575715036878,147.61131613096185,148.09809114458966
147.5313917794467,147.75189682800163,148.33768364963225
147.58753442527902,147.73056964777504,148.1757501087114
147.37615152861198,147.60060062959886,148.1754813727573
147.5021272691273,147.73858494347405,148.18455810269808
147.50292087095062,147.78519770192634,148.35952783276204
147.50127383617695,147.71874276229445,148.1705155176407
147.49548431342245,147.78124275558304,148.37075960126728
147.56487613085835,147.77370274304096,148.18899885525497
147.53632434259774,147.8709245888972,148.44247941467654
147.53380149134873,147.75609450034992,148.12578971500278
147.46606212487748,147.76138948039343,148.52894992250083
147.55124135202678,147.80586566573714,148.2112807202061
147.42847901439592,147.70750016896622,148.4797143988182
147.5137816553428,147.8270971664608,148.2627682983323
147.5012408385558,147.79629486572873,148.47467144333183
147.47534691039718,147.80307463522504,148.29153509661347
147.49593401767314,147.84653510740466,148.50353993832255
147.5377327071498,147.89611981793698,148.30535135943933
147.49253918676894,147.90881925570483,148.46723855775312
147.49929064324664,147.83787579018482,148.30260097476233
147.47679685538236,147.85270711402137,148.36683664599872
147.55029088714545,147.83284490042246,148.33002776101387
147.51516599342688,147.84086444956012,148.50177358873012
147.49957531007192,147.71558322474783,148.21074272477196
147.43078809056115,147.65872575375127,148.39436381800894
147.54737705709184,147.66688383765262,148.0881038559915
147.311083865113,147.58808877904676,148.3302617224834
147.43953631969435,147.53536454765603,148.02940694073266
147.36265625075438,147.40649095447546,148.13970712488955
147.4816048667439,147.42856797991502,148.05363074546156
147.32522002067373,147.3395225720441,148.1020596446823
147.39906579525748,147.31170267750613,147.97675598127725
147.3678946885518,147.27702686388417,148.06502769447704
147.352980951277,147.2409344693018,147.9177920095823
147.3879703025297,147.27716994894237,147.96648166128074
147.36273254099825,147.16987032320117,147.77767896413226
147.41057676512935,147.28266226048643,148.03729792928854
147.39014814957892,147.22025419145484,147.79491327358417
147.35727400993449,147.2621765012853,147.9186300469665
147.4377068586476,147.24573237020752,147.86406880390405
147.3929387883328,147.27612189168943,148.02870882772288
147.46917933952966,147.26572916465383,147.69811211377558
147.36920951308943,147.25737805496644,148.00781163194026
147.42984444240406,147.23691243059346,147.67642183701972
147.38086708830204,147.24268333896586,148.01796456331772
147.458200940672,147.3176554668109,147.76389519330132
147.4118931136235,147.29521252191384,147.91523270920163
147.50636647312845,147.37660248669224,147.79570770256302
147.38035422685593,147.32099272414558,147.98665127110047
147.42641516717575,147.34133866056737,147.71978941984298
147.3324480414123,147.26331318086997,147.9451006335471
147.555917129766,147.41924690636785,147.87495111505945
147.48002513169976,147.434280605094,148.06627035909332
147.45311345582732,147.37069319361615,147.7547528792525
147.46241848206483,147.34047103005847,148.06997388529803
147.4242437410975,147.31996330363825,147.79809758335145
147.39013554689575,147.3853935785443,147.93332753866733
147.46281486632668,147.35704489259774,147.80452692783186
147.40570153190626,147.3404880263965,148.04287018652445
147.52055998493313,147.43035199466863,147.90908695799146
147.43403091523197,147.3901320589699,148.07853957178682
147.4952021006497,147.40585691254694,147.75637869616844
147.4010219457538,147.33654663472683,148.07342941040105
147.42664225996995,147.28732123624104,147.67934816732432
147.43656489360674,147.35005457302643,148.02530642995816
147.50437050272853,147.33394987202396,147.83020717631717
147.39823072948607,147.35943136109248,148.05897890299434
147.45883699478912,147.3370454973511,147.7456523733864
147.37522406087692,147.28428071023072,147.92151709143616
147.51602294787472,147.3256019470924,147.66230599097923
147.37528077946794,147.34747576239172,147.89807403399786
147.44556712582832,147.32625915264387,147.8150586348795
147.46156858006043,147.3946006042296,148.06811842900302
147.50055561997527,147.3465667517007,147.69140866573903
147.41940642468222,147.36519907432012,147.95285603165476
147.4912562153595,147.42533595558282,147.7871822254007
147.39220148027906,147.36929193962936,147.91200456065087
147.49028652575447,147.33884616870822,147.72724023339387
147.39350440399863,147.36052393813625,148.0839779486015
147.46225813618756,147.39591765762808,147.7220075541688
147.4317189130687,147.4475377836187,148.0903424684009
147.44386064885018,147.3397964012865,147.738436500961
147.44265335993393,147.41674194374266,148.08861762304784
147.54378499007356,147.41536447641084,147.78000512020404
147.39932072044215,147.37754609051908,147.96614714180805
147.50853834043252,147.41825311736355,147.76508456241007
147.4668322117173,147.45783673844042,147.98582560762924
147.5268733613068,147.45626047194364,147.86641783477626
147.44973394238477,147.44481839515592,147.96829037460526
147.43361395679074,147.2919884659412,147.73133081206922
147.49018575327906,147.44985627672165,148.05654242856107
147.56384011592803,147.50187658495352,147.91509721048183
147.41692064703412,147.4688533933548,148.08851074928637
147.59322869110252,147.51030238029674,147.84907073254394
147.41342339600033,147.44527388424245,148.04542753192538
147.54599466728496,147.51791579720225,147.84556862972408
147.4726167308129,147.45980519511878,148.1148692045065
147.57624287252378,147.44932189396536,147.810139966493
147.4238622695193,147.52255172380478,148.0529725186341
147.4042714416719,147.46719918915005,147.74555239152468
147.418107007809,147.48458726318282,148.0236201459417
147.4108225818912,147.41055701483313,147.76857520859085
147.3448064336948,147.3368657473374,147.93185693240272
147.3778421573598,147.31054778976846,147.6543637285435
147.35961700113046,147.26844703813563,147.88552546401414
147.32858916571251,147.13362416723433,147.52072312322758
147.2023033222479,147.0609859107342,147.629146776459
147.33458243594325,147.04690895394094,147.51172482398275
147.20491981503582,146.9513091965075,147.49734971661053
147.42637074834863,147.02300083595475,147.42020014592967
147.2416070738307,146.8915056049478,147.5435398144569
147.31124707610817,146.8578891917493,147.312358638288
147.20889236624262,146.85669438890338,147.47296357471964
147.28125845737483,146.81750918229267,147.30842837811716
147.21338455219734,146.89857215336667,147.42878886714504
147.26754165539103,146.8277728379789,147.241383809487
147.32833900174649,146.86542880779484,147.5565865670703
147.33566585640486,146.86134857849794,147.243677783201
147.2346341982135,146.83760778778856,147.4370432311202
147.36098949423487,146.85082200121778,147.20169232702213
147.3232845317758,146.87998007968127,147.42996460758906
147.249011418777,146.81583661250997,147.17612437534703
147.2771284749254,146.8887056764167,147.36430806129505
147.38911590254835,146.90672153635117,147.2883749686045
147.26120433971926,146.85785294032402,147.53625288622246
147.37619227089556,146.91036345538708,147.29366344862242
147.3284517008381,146.89563939719088,147.49712418679735
147.33085562944635,146.93123646767708,147.25281762295083
147.36058940406954,146.94271777542505,147.5295306328649
147.37374288722938,146.98201640405367,147.25197805064195
147.1850669915916,146.92614243509962,147.60191860437004
147.42572769317758,146.9683454071844,147.31540539626235
147.30089119671538,146.93141408042507,147.534587610192
147.33397096828733,146.9191942612854,147.24496775595972
147.3067137399603,146.95554278373172,147.45660289877472
147.35876512790782,146.9131917771819,147.2113293233809
147.31293881160275,146.92465849403965,147.53898265773057
147.39509112954258,146.88494442378015,147.22509214397164
147.25794793498636,146.9336287033995,147.51708926811355
147.35120450506145,146.89495112433352,147.17424271694614
147.30204878803409,146.8893809160084,147.48842661974146
147.3221400003864,146.84180883745194,147.17070637788126
147.2769358682464,146.82939126315432,147.43767371937102
147.31808454623183,146.8163817381685,147.30685325900555
147.2992541966543,146.80687415112305,147.42510790706217
147.33681871966385,146.80010625196203,147.30267803240685
147.29942462934247,146.85822016744203,147.38668676357628
147.31876999197905,146.79273089225833,147.1881299587356
147.28377444894764,146.86481525314835,147.36862902329804
147.3704763515963,146.9052903787128,147.184957826812
147.26430399304718,146.79194630872485,147.33116701269856
147.34013690887394,146.82512958999803,147.1026333460548
147.34456503347755,146.926866645718,147.36053757462955
147.3766628346198,146.87189531749635,147.21203133905885
147.27434316690662,146.832523263342,147.38514238228217
147.25044557683484,146.76202574443934,147.17670925205883
147.32244515227825,146.9259948475284,147.4704312899063
147.3463931670177,146.85895862721986,147.24021720226477
147.27775442461842,146.9228959206057,147.39001869863313
147.30433165926212,146.89867683986864,147.20285879853196
147.31761948484996,146.94419852123906,147.47492871985696
147.31014204463156,146.8997576260875,147.24223872381927
147.29595717026078,146.9053628979653,147.4502341043395
147.37647916847789,146.93302325132098,147.237391447146
147.28004869824,146.93123789186865,147.48354743488784
147.3727170770852,146.94932853786582,147.33659637826185
147.3274492839086,146.9428625288201,147.46734207562582
147.39855275624046,147.03755873083392,147.39389779384751
147.30842566597892,146.96671675903957,147.50207537049832
147.4076189647757,146.96873837172777,147.3710560525006
147.32151830234625,146.94710776545168,147.57642727378146
147.3333413836575,146.9922668585864,147.22020373760452
147.3274281514718,147.0376503693962,147.62132054307042
147.35656389411156,146.97483772118494,147.33722576934417
147.32974458548273,147.0119689329392,147.57955621244614
147.3917315132809,146.9483207504335,147.4349336076937
147.28609757512473,146.935157790927,147.5602109680164
147.43035441520524,147.02574489065913,147.44356039366576
147.3317793130103,146.97012899173873,147.5451132904971
147.30929110120155,146.98570413995353,147.26062526874188
147.23834589734057,146.8910432552771,147.4472287550767
147.2920410845073,146.89901346937987,147.2351682223124
147.21714719198303,146.78233580239754,147.29588183280907
147.26663766644916,146.70379177843833,147.05342806737718
147.1999767980317,146.66950729653567,147.24115062427796
147.1964885488805,146.57982437911687,147.03580558951882
147.11736060737945,146.5343150055612,147.0346486774022
147.15898861466314,146.4539341052479,146.91541008968068
147.09858977770253,146.43671899567016,147.02614353789215
147.19595342475023,146.40953448917546,146.8606609277349
147.0627514117738,146.33261777674633,146.94015432815038
147.12420671774632,146.3712512576426,146.83156295952327
147.09677341342967,146.35605148221774,146.90334266823376
147.14402204123064,146.3087995746429,146.64474466491046
147.17612974060586,146.31832494159642,147.05323311616388
147.16606620402834,146.34710448049907,146.6815194525715
147.15535806671534,146.3023029799003,146.89900831161546
147.2510654766224,146.37660063372277,146.80634206516217
147.17151382091805,146.38256088361027,146.86211482291043
147.1461805102322,146.34169216860772,146.73623982943914
147.18611366384522,146.4014752116082,146.90669407496978
147.22365359404404,146.4247594537459,146.71554347247687
147.13218360230783,146.3697194507987,146.96639793396622
147.3074431153359,146.49213816711955,146.750553616153
147.18050054406964,146.36258251722887,146.9842872687704
147.25133813951464,146.4520034619978,146.81018001421546
147.20182523407877,146.48618258144393,147.03595333900796
147.27669616519174,146.48280864645292,146.92872962909232
147.23652295015378,146.5074614596027,147.10487630321668
147.23931834662798,146.47093062605754,146.9057529610829
147.18193996430938,146.5360509147536,147.06019528284094
147.22619007317203,146.52538774404783,146.85829387782738
147.15413226538203,146.43341023743537,147.07219795793006
147.26478609005105,146.51544367940585,146.82054579916448
147.218914253386,146.51925708510834,147.1172880995324
147.25184038694076,146.49177750906892,146.87929866989117
147.20239183314231,146.48443083946282,147.06674017225455
147.26195266329424,146.48835443527716,146.85966320717304
147.17440432444977,146.4732477855568,147.01902100336517
147.21869502174962,146.49883518608024,146.8235911068149
147.10977225472655,146.3450655190755,146.9823509501475
147.33719147371934,146.4505414778306,146.82817812903568
147.19863908704616,146.50398788148635,147.04218249397462
147.2458610552375,146.48383587343338,146.73504951261023
147.198868253047,146.4530131553492,147.00243760882182
147.29486299051138,146.46560496000464,146.76465609796202
147.19942041325794,146.5004620244897,147.0101113212933
147.1889698311492,146.38737558551546,146.76971900091362
147.21546963997332,146.43653357057897,147.03715343925575
147.2541102151968,146.44300840181677,146.77506155044233
147.14465308412662,146.4369292237443,147.0503879343704
147.23459827902929,146.47281736440104,146.73440491153437
147.2261468888298,146.52124495175448,147.07407801504195
147.22813109014504,146.473255347238,146.86255555179434
147.1895352154216,146.42945070034378,147.06502535935832
147.2979419295618,146.4960867674767,146.82347939513986
147.23223214026672,146.58057309749233,147.09530187712156
147.36515367687954,146.59620825574927,146.93047179164753
147.2614586405814,146.60429188284843,147.18448423424513
147.26739075841286,146.5419918479311,146.7566597766874
147.2230426861387,146.6099821677967,147.05342412131697
147.33425985903918,146.57863061112025,146.95510136996896
147.24971231300344,146.6173569542892,147.27516415081567
147.3397776166304,146.64282813633068,146.9172250423012
147.20378201008086,146.58407071092705,147.13701933532116
147.35660312595178,146.71435201523818,147.00275079889195
147.20059285192724,146.61588901192957,147.19695643553823
147.427011427577,146.73403813059537,147.00130034611442
147.29508180864082,146.75861251771352,147.30338600233117
147.39419668976322,146.7164008065257,147.04497299492778
147.29432325810757,146.7070014116919,147.26389452921043
147.26959299151,146.64153003880182,146.98729638703256
147.26556698638615,146.74898959622524,147.2761012917698
147.35667214223596,146.7172818629819,147.04877282829258
147.29293461194715,146.72710451943283,147.32956351602695
147.27754246497273,146.6776187739371,146.99521861552356
147.22106707375988,146.66786314711396,147.204680283677
147.2732969935158,146.62698738406422,146.96904195172823
147.23412272819502,146.61934645448662,147.22758147579157
147.28108256960516,146.56490441521046,146.925909106281
147.20700225801303,146.59926795893995,147.10626199720528
147.21034759254965,146.4704671922096,146.81474128603446
147.15273601052053,146.47281394741677,146.9937196012261
147.17405402793216,146.3343981056396,146.70143526796502
147.19656953796147,146.3612191393855,146.9641426747156
147.23413554045038,146.34065439989172,146.69204625663536
147.17327613723197,146.27508294079527,146.89974077978857
147.20651033228714,146.26043747189027,146.6961006678628
147.14656718871638,146.24606770367433,146.91186240710206
147.07781781249244,146.1920054167775,146.541610040384
147.07638687472203,146.20315853587795,146.82062474621495
147.23254801412608,146.24950897392483,146.6465047651299
147.10483290065892,146.2028493664583,146.7592058128236
147.14199081903843,146.20471128291857,146.58499154385115
147.133648780063,146.3113923683179,146.88796802957071
147.23639571701352,146.22952166872113,146.56532521209485
147.22842649412698,146.31231714806594,146.920282601442
147.25895171586643,146.33159070685187,146.62891728246993
147.2520028252414,146.36701046887396,146.98452406292935
147.26164215982556,146.40755174964823,146.78242180133745
147.22126461797393,146.37467958948764,146.97122834508576
147.3157238178126,146.4612948457596,146.78709022338265
147.2255600913171,146.4241748568333,147.0273080792447
147.32143323042135,146.51461784870492,146.724234561996
147.17605344445036,146.4913157602154,147.02395235632213
147.27682310050383,146.41457706776006,146.73218965467225
147.25172884044375,146.51490429719613,147.1168164189065
147.32786005684346,146.44431662187506,146.8985711799849
147.24442338744765,146.52644962919274,147.1221150034325
147.29118744321806,146.5145845011888,146.8437844316007
147.2767441860465,146.48708117777886,147.08630276072137
147.32099755539022,146.4709642198023,146.8410327268511
147.27175999110506,146.46027970743356,147.05058518121038
147.2726793504019,146.49805101221622,146.85557178368654
147.23200235844496,146.47970190802064,147.04278547816506
147.27784491342723,146.4308626340162,146.89432419106913
147.25542023101832,146.44253056884637,146.90170122275384
147.35381996334073,146.50472266152082,146.90882095478528
147.19772179182957,146.452780583519,147.02132255928706
147.26613608578208,146.4680660858304,146.77358499683487
147.30560017805993,146.49172601997367,147.03922640706045
147.18242649119247,146.37017711685075,146.73673073020842
147.24150518295042,146.4461205229365,146.97736810551558
147.30275947739588,146.5110519268973,146.78061937192768
147.24477103795803,146.4972216983185,147.00883543459022
147.31230514160313,146.52193773231954,146.7924265640634
147.18940123149255,146.465064984691,147.0211520694976
147.259087352569,146.52066207509444,146.69744404625058
147.2640826173773,146.48151890655743,147.10103803551658
147.32808133744598,146.53102367991028,146.91142514576345
147.25419215788608,146.55633680303865,147.03616612059884
147.30127399009442,146.53445674044266,146.92464885466646
147.32566831216428,146.59621809531637,147.17204716985694
147.3996904548862,146.62233077797393,146.94229885613407
